parameter,mean,sd,2.5%,25%,50%,75%,97.5%,Bulk_ESS,Tail_ESS,Rhat
"delta[Xu, 2020: GBM, 15]",-1.45835265204451,0.624056868873853,-2.70588449099624,-1.87501128229195,-1.44945057417303,-1.02766135966521,-0.258461134299825,795.541899873277,2876.07484003852,1.00618973448226
"delta[Xu, 2020: LSTM, 32]",-1.66712122341766,0.629615246225692,-2.91987625519236,-2.09806725631394,-1.65492680980017,-1.23645968457039,-0.440008717264952,794.261435457816,2649.67242557691,1.0065868060823
"delta[Xu, 2020: GMM, 15]",-1.52157364499486,0.629146440406663,-2.75150032328218,-1.94804047002109,-1.52745333082248,-1.08651306369202,-0.284023990554602,810.387346436497,2747.84320212191,1.00595793095957
"delta[Xu, 2020: SVM, 15]",-1.51167945904067,0.627066449310315,-2.74438338245313,-1.93210641756917,-1.50825572198885,-1.08128979174079,-0.293077237758407,777.398466686806,2615.15465662666,1.00601783361449
"delta[Xu, 2020: ANN, 14]",-1.51381664088971,0.63207547887481,-2.74906312895664,-1.93983889320172,-1.50550985251249,-1.07845106292526,-0.304992823186391,812.786754432409,2715.84428852558,1.00564593331113
"delta[Xu, 2020: LSTM, 33]",-1.63102271590002,0.630152658520635,-2.88398899438467,-2.05333761586525,-1.62654634574391,-1.19929805903152,-0.432860028071225,794.584688872719,2846.64227966037,1.00669719330633
"delta[Xu, 2020: GBM, 16]",-1.39600581879635,0.630010057423691,-2.63909735307178,-1.81660828268878,-1.40056203727234,-0.965805194865674,-0.18631833942194,829.316503255427,2506.48047122751,1.00541830262134
"delta[Xu, 2020: ANN, 15]",-1.47878819214633,0.636104368611158,-2.74217779398576,-1.90778829859153,-1.47314307984152,-1.04277927708802,-0.261499032660201,806.07728588234,2630.68895329721,1.00672174357055
"delta[Xu, 2020: LSTM, 34]",-1.60580668939001,0.62972175080793,-2.84952692995403,-2.02862517589068,-1.60118794582449,-1.17964252923152,-0.392607999348389,803.909680720403,2728.70603894166,1.00701725751066
"delta[Xu, 2020: GMM, 16]",-1.45674656057946,0.632040328308801,-2.69149076563922,-1.88440562859028,-1.45387633172914,-1.01894122775675,-0.250202623005228,810.625792065949,2001.39711163757,1.00550564995419
"delta[Xu, 2020: SVM, 16]",-1.45417362126617,0.623848129855384,-2.64920371674008,-1.8831299496404,-1.44558018562305,-1.01944376780104,-0.259042671791644,810.077232220965,2556.13188867246,1.00522899437052
"delta[Xu, 2020: LSTM, 35]",-1.57485591740585,0.628326048992518,-2.79300674270924,-2.00554647689895,-1.57780235171763,-1.14026086692122,-0.359243508424975,815.648931172063,2428.93588803083,1.00635710619573
"delta[Xu, 2020: LSTM, 36]",-1.57124801087678,0.629376129942812,-2.8129531293616,-1.99764202933271,-1.56201610679356,-1.14591964102417,-0.359447217298197,824.484046609998,2789.99289310569,1.00635241751851
"delta[Xu, 2020: GBM, 17]",-1.35765290026493,0.639730984624144,-2.61024504335176,-1.7924524879992,-1.35045973031499,-0.921992305749887,-0.120332560988953,830.657972935244,2702.57325878011,1.00526950574978
"delta[Xu, 2020: LSTM, 37]",-1.56952892958082,0.627658303576309,-2.78312202563957,-1.9929164725101,-1.57268854137632,-1.14446896042981,-0.359966999828937,786.101215015025,2404.81265621044,1.00597150438691
"delta[Xu, 2020: GMM, 17]",-1.41542172062585,0.63578824159155,-2.64980389436441,-1.85361336588023,-1.4137574939766,-0.988327850591875,-0.178293751359781,827.294883082667,3120.00240811097,1.00544292127704
"delta[Xu, 2020: SVM, 17]",-1.41499091631198,0.632204362096522,-2.66072042308886,-1.85152710652638,-1.41100405226752,-0.973261137463112,-0.196607976053862,822.864361016497,2508.46726705398,1.00598561623268
"delta[Xu, 2020: GMM, 18]",-1.40468686173419,0.638224907101454,-2.68184305030439,-1.83326428415667,-1.39344551577095,-0.970391934513147,-0.164027813459778,831.071489143362,2523.87095951672,1.00591703677372
"delta[Xu, 2020: ANN, 16]",-1.42248943132903,0.6346638516564,-2.69972511166757,-1.84808921483517,-1.42041883039299,-0.98898626867428,-0.207761947781715,804.448529890162,2346.22541614246,1.0069794417775
"delta[Xu, 2020: GBM, 18]",-1.31929382484647,0.632095195063389,-2.55357987114743,-1.74582516929491,-1.32192003227668,-0.890474895916564,-0.0793054971595817,815.97060343165,2851.20852233599,1.00598615454441
"delta[Xu, 2020: ANN, 17]",-1.40393484972494,0.635198196987771,-2.6463974261809,-1.82942842885561,-1.40047948308034,-0.977476603902953,-0.150233587336073,802.203301415485,2560.45435320365,1.00642389226852
"delta[Xu, 2020: GBM, 19]",-1.31311232751569,0.641512202203249,-2.58389625815025,-1.75322064251437,-1.30858451485024,-0.872103224019287,-0.0723310200655306,838.034911291687,2598.91357721926,1.00531924045351
"delta[Xu, 2020: GBM, 20]",-1.30836364726331,0.641362142442647,-2.56693407909114,-1.73458950310325,-1.31412086428635,-0.866620192896413,-0.0725661787943807,851.60493161743,2517.21272817312,1.00568824987826
"delta[Xu, 2020: SVM, 18]",-1.38041431039222,0.636349893200826,-2.65064343764205,-1.80862227024047,-1.37646967790157,-0.94364553565401,-0.144958788928387,824.737726659165,2674.35692761755,1.00605392977192
"delta[Xu, 2020: GMM, 19]",-1.37790554339622,0.637039952296013,-2.63724594537033,-1.8005736634162,-1.37705478706339,-0.943990006835525,-0.137616835056775,837.450011173674,2591.56315134833,1.00540057771209
"delta[Xu, 2020: ANN, 18]",-1.38576792898668,0.633958718821226,-2.64478758695135,-1.82122447171122,-1.37205787897504,-0.946701030407127,-0.164813946293463,810.755978426537,2709.89765018615,1.00619386724988
"delta[Xu, 2020: LSTM, 38]",-1.52226394936119,0.634171672643117,-2.76404633637046,-1.95829745624964,-1.5157418613939,-1.08996500050063,-0.26917359321035,812.051995426042,2330.73182407423,1.00527777175673
"delta[Xu, 2020: SVM, 19]",-1.36531854980554,0.633954713692235,-2.62379620057639,-1.78665698176812,-1.36210431882649,-0.932890734135178,-0.125341986767288,807.829313109559,2470.75618161764,1.00584792731509
"delta[Xu, 2020: LSTM, 39]",-1.51506608050607,0.641730035680899,-2.75906625886522,-1.95193069195706,-1.51166415597979,-1.08120690958687,-0.243057151242603,823.495589517437,2552.2935054149,1.00653072490429
"delta[Xu, 2020: GMM, 20]",-1.35472575559732,0.640137150645663,-2.61848915431417,-1.78833683439746,-1.35675143074134,-0.919442629890021,-0.130773857855719,847.350244182407,2366.87717613423,1.00590303664044
"delta[Xu, 2020: SVM, 20]",-1.35474837811163,0.633303715128301,-2.6051359807972,-1.79515868988555,-1.34558851254089,-0.917225107469264,-0.123811288340743,858.277890918805,2854.27707121977,1.00508019553189
"delta[Xu, 2020: ANN, 19]",-1.36325570625545,0.632770143256291,-2.61614351226416,-1.79373208787589,-1.37031289595391,-0.929060781525651,-0.136236793082069,833.591840761377,2779.54309367973,1.00575472875338
"delta[Xu, 2020: GMM, 21]",-1.34704660572246,0.639486834999582,-2.61016591644641,-1.77610785172233,-1.34533513615024,-0.903006700238133,-0.112334480552189,846.644139323299,2425.33275699183,1.00568563110071
"delta[Xu, 2020: LSTM, 40]",-1.49370772428412,0.636141749774664,-2.74795934009875,-1.93051641976596,-1.49180888245864,-1.04745680672634,-0.272424537172986,823.438919678294,2334.26839204282,1.00622826633663
"delta[Xu, 2020: GBM, 21]",-1.27033285611029,0.64837350058077,-2.52120420752288,-1.71252563911717,-1.26348800804288,-0.822742597880366,-0.0333307037878697,838.835376505583,2820.93389182924,1.00585613629555
"delta[Xu, 2020: LSTM, 41]",-1.49371799524002,0.644212182020729,-2.75829769155805,-1.91980519462726,-1.50013476296628,-1.05103833862789,-0.245915298457485,849.729051078846,2723.25230350187,1.00613544788366
"delta[Xu, 2020: SVM, 21]",-1.34512978086487,0.631519477110141,-2.58744237226863,-1.77515452498827,-1.34652811787257,-0.904093804493941,-0.125225542381811,803.135469179257,2548.74519311746,1.00640831122907
"delta[Xu, 2020: ANN, 20]",-1.32563403632723,0.637987811977678,-2.57845188127241,-1.76083356103707,-1.32099624870573,-0.892600961963315,-0.0849725462512251,827.576585730709,2448.87915177577,1.00536865332971
"delta[Zhao, 2020: RF, 1]",-1.77524940346033,0.600558710526279,-2.93525948914262,-2.1842158282182,-1.77405797138635,-1.3696733566628,-0.580555348896783,639.93704078574,2471.57229588781,1.00899750577912
"delta[Zhao, 2020: RF, 2]",-1.77144168671382,0.598267545377257,-2.93691849893668,-2.17953891088597,-1.77484641798345,-1.37645103834173,-0.596216009254029,610.926703395418,2165.50273081298,1.00836927909665
"delta[Zhao, 2020: RF, 3]",-1.76413002871651,0.603409823365437,-2.92659482909,-2.17065575357017,-1.77290545196115,-1.35155540645399,-0.577018011940579,630.146506925148,2328.49232963951,1.00844930628997
"delta[Zhao, 2020: RF, 4]",-1.76156793670123,0.597808837491707,-2.92452231619456,-2.16851804798489,-1.76169850496748,-1.35523864853641,-0.598302781519267,609.625851837182,1983.52201561648,1.00850401665543
"delta[Zhao, 2020: RF, 5]",-1.75565901015229,0.601845996998078,-2.91823657520362,-2.16206994193868,-1.75578735070197,-1.35682962138936,-0.574276908441188,638.577729618652,2256.56136548546,1.00846706798709
"delta[Zhao, 2020: RF, 6]",-1.75621886673041,0.59731499040117,-2.89782525001504,-2.1671594448497,-1.76218579022261,-1.35313859189101,-0.573662515189466,626.166626904924,2138.97220645697,1.00870221370494
"delta[Zhao, 2020: RF, 7]",-1.75674291548719,0.600410460547116,-2.90429357791095,-2.17389494021815,-1.7557136666864,-1.35814576090645,-0.568920800796771,607.684420056868,1972.88462029775,1.00885849009231
"delta[Zhao, 2020: RF, 8]",-1.75127893190983,0.599167246047217,-2.92726721128923,-2.1549646769041,-1.74994397474582,-1.35029880706353,-0.5628341101939,609.036568597597,1883.4852398399,1.00919664011643
"delta[Zhao, 2020: RF, 9]",-1.75161102757349,0.600323441719138,-2.91623470486348,-2.16929845311252,-1.75373415823159,-1.34525806267288,-0.586430982803244,605.166010087796,2197.1050507408,1.01001115095849
"delta[Zhao, 2020: RF, 10]",-1.74498921900458,0.602662237981886,-2.90559251511014,-2.16248367741402,-1.74881373394939,-1.33570882229571,-0.551057305188023,645.376684330957,2048.8016032198,1.00822325330062
"delta[Zhao, 2020: RF, 11]",-1.74498103575896,0.598684320606054,-2.90847631449769,-2.1600132748076,-1.7431102767126,-1.33338131789702,-0.570556260842574,621.512898362566,2151.85190657274,1.00852271648867
"delta[Zhao, 2020: RF, 12]",-1.7492909064365,0.609890837417495,-2.91624350994296,-2.17381474529797,-1.7484775970512,-1.34189885115788,-0.554314108639263,644.327908245655,2279.07776142688,1.00815785756123
"delta[Zhao, 2020: ANN, 1]",-1.76007415468384,0.600222318732646,-2.91667884244707,-2.16724077138382,-1.75644016651906,-1.36035700902885,-0.593634572552548,616.526629490438,2123.66029421184,1.0085281331414
"delta[Zhao, 2020: ANN, 2]",-1.75901100180688,0.600549243902504,-2.92757741784825,-2.16285519136527,-1.75886154709707,-1.35112012988456,-0.59503287776838,616.507412827332,2438.76665057006,1.0088227781514
"delta[Zhao, 2020: ANN, 3]",-1.75858173580931,0.601439114668484,-2.92400643438322,-2.17899580089941,-1.75484403145715,-1.34701152361361,-0.586026206430073,625.636599363934,2376.80756859163,1.00865007705222
"delta[Zhao, 2020: ANN, 4]",-1.75177552988142,0.600344354135758,-2.90569653819405,-2.16432217683876,-1.75254183497615,-1.34114297980373,-0.582794631760031,608.063967286145,2295.55614943126,1.00904612477182
"delta[Zhao, 2020: ANN, 5]",-1.74959723740291,0.600708579683617,-2.93380602448563,-2.16204488663408,-1.74831616499302,-1.34660117824152,-0.572289988556305,638.250515937125,2251.35079447839,1.00842068285011
"delta[Zhao, 2020: ANN, 6]",-1.7502304291602,0.597545348576265,-2.90525310541494,-2.15917117712543,-1.75857899202359,-1.33865851363733,-0.568955020302794,633.997615288486,2104.09368118445,1.00838904575254
"delta[Zhao, 2020: ANN, 7]",-1.74959642538859,0.60067321725428,-2.9074138174452,-2.16408047895363,-1.75103643831147,-1.33576587449583,-0.590635857406101,622.778537345488,2177.749259439,1.00844896547944
"delta[Zhao, 2020: ANN, 8]",-1.7472875856801,0.602277466320298,-2.88800657731758,-2.15781688532559,-1.75130560066994,-1.33659533726149,-0.574199112895697,614.614402796472,1996.47406700845,1.00878386946574
"delta[Zhao, 2020: ANN, 9]",-1.74811113782918,0.601226795870559,-2.9182108860254,-2.15969065956803,-1.74864923124985,-1.34251740879755,-0.588948279212386,636.808971664279,2171.42075425332,1.0086513974276
"delta[Zhao, 2020: ANN, 10]",-1.74351352643326,0.602628506409637,-2.90863360543408,-2.15486782476126,-1.74548432819227,-1.32972766786623,-0.55517692945749,653.772852525744,2580.67671783916,1.00830476142988
"delta[Zhao, 2020: ANN, 11]",-1.73745568806158,0.60233870375482,-2.94214410534538,-2.141480983867,-1.73884922223363,-1.32251059256671,-0.573885578410188,636.172290182134,2150.07491056371,1.00847940741888
"delta[Zhao, 2020: ANN, 12]",-1.73242399835005,0.602959304379325,-2.89178488583414,-2.13960962147226,-1.74059496396865,-1.32303096266629,-0.557447244991905,640.651641261787,2119.04238486654,1.00840326644249
"delta[Zhao, 2023: RNN, 1]",-2.00194286775938,0.633692113751061,-3.25275388532748,-2.43318964289363,-2.00040562287066,-1.57405118594985,-0.762976838477155,855.038324633679,2482.32901625532,1.00411968537702
"delta[Zhao, 2023: CNN, 1]",-2.09871054087622,0.617738537367915,-3.29661778336358,-2.51908448391907,-2.10507173568563,-1.68127110756459,-0.886088192120602,827.226097500946,2449.34221351071,1.0045909582517
"delta[Zhao, 2023: Hybrid, 1]",-2.09016946118236,0.626514171812918,-3.30636922824317,-2.51822294879894,-2.09349210089906,-1.66038684456643,-0.855763887264153,870.223542856673,2943.21393958063,1.00452299954997
"delta[Zhao, 2023: Hybrid, 2]",-2.09328450670396,0.625983405311599,-3.30994630937746,-2.51945925869886,-2.09173405703693,-1.67152983946173,-0.871953501559426,858.692208968812,2428.97138570002,1.00466351066705
"delta[Zhao, 2023: Hybrid, 3]",-2.09012744581524,0.622206503719537,-3.29701012697725,-2.50978484780686,-2.09193148729628,-1.66436834422776,-0.861497131263285,848.154855828202,2376.01520525796,1.00433936823367
"delta[Zhao, 2023: Hybrid, 4]",-2.09008551841654,0.626141113432503,-3.32746102426763,-2.51636641165907,-2.09226379051065,-1.67058900361994,-0.838318239173723,850.146702318323,2445.5718366117,1.00445027530369
"delta[Zhao, 2023: RNN, 2]",-1.98233447155912,0.629909930772886,-3.23625200920223,-2.40903548812735,-1.98657852254666,-1.54859730550779,-0.758019197311313,816.370367859529,2285.15080149685,1.00488617298921
"delta[Zhao, 2023: LSTM, 1]",-2.0693821062085,0.613081325189585,-3.24474501813248,-2.49588478674459,-2.06813798714656,-1.64946394924239,-0.856507420762776,801.448984615446,2237.89933926449,1.00478174211061
"delta[Zhao, 2023: Hybrid, 5]",-2.08026688985163,0.624363282257372,-3.28166595855705,-2.50693376408379,-2.08539271564147,-1.65649158470424,-0.867101009327225,817.461345792876,2422.66406992422,1.00479469882956
"delta[Zhao, 2023: Hybrid, 6]",-2.08137476451501,0.627273874539015,-3.29971481726415,-2.51109339368094,-2.08491923253522,-1.66052928629633,-0.832387709732687,836.781250448339,2255.72429456471,1.00481580686778
"delta[Zhao, 2023: CNN, 2]",-2.08659081479679,0.629684613869868,-3.31512348307217,-2.50489118452238,-2.08065492892553,-1.66641204335528,-0.835500945760735,831.341895954419,2431.07890367237,1.00423791283689
"delta[Zhao, 2023: Hybrid, 7]",-2.08008321377636,0.617480039373785,-3.28103625451736,-2.49716756036943,-2.08965149081165,-1.66533014824024,-0.873433408907284,827.163260657764,2800.30379156508,1.00506947142378
"delta[Zhao, 2023: Hybrid, 8]",-2.08175821006324,0.624176964178288,-3.29082495291828,-2.508231121799,-2.07189288627274,-1.67294188307435,-0.855058201352419,862.645903419509,2548.49685265293,1.00405370148413
"delta[Zhao, 2023: Hybrid, 9]",-2.07966325772992,0.622636076517344,-3.26700968280625,-2.51028833319738,-2.08374518090738,-1.65627061306911,-0.857717033813738,830.024633932227,2223.94034282875,1.00483852284402
"delta[Zhao, 2023: Hybrid, 10]",-2.07667291926738,0.626580302795385,-3.31222883549703,-2.49832888918813,-2.08036060535519,-1.64995616375748,-0.853041843132874,838.785842178451,2504.25145925227,1.0047005698043
"delta[Zhao, 2023: Ensemble, 1]",-2.12163742556028,0.619143450475363,-3.33428236040867,-2.54321139908132,-2.11989439304627,-1.70722348646238,-0.891610008161403,843.885116554089,2537.12196148379,1.00512534630626
"delta[Zhao, 2023: Hybrid, 11]",-2.07934923180977,0.627619975799357,-3.30801550003219,-2.50046105851797,-2.08979258176404,-1.65799653999082,-0.836380858750089,860.051556472755,2927.76294939309,1.00494954003925
"delta[Zhao, 2023: Hybrid, 12]",-2.07650394666903,0.627315756885226,-3.32064124916414,-2.50019384651554,-2.07435666156535,-1.65398256371571,-0.84844860929297,820.166614706355,2506.92512315431,1.00469077802338
"delta[Zhao, 2023: Hybrid, 13]",-2.07811763297734,0.62918384596259,-3.30123593726029,-2.50547205688391,-2.07697898154066,-1.65010522148985,-0.828535744556678,847.902388728928,2432.22376405178,1.00435510090191
"delta[Zhao, 2023: Hybrid, 14]",-2.07224370510294,0.626374201051757,-3.28441365673358,-2.49971689737208,-2.07683452106154,-1.64352942339927,-0.844556372424849,858.528839892697,2345.95639031695,1.00425228803096
"delta[Zhao, 2023: Hybrid, 15]",-2.07957661125547,0.625551118440984,-3.28294056797857,-2.50473176185281,-2.08628054124815,-1.65841686911041,-0.84349670066743,851.109018745799,2630.41669356435,1.00395140897234
"delta[Zhao, 2023: LSTM, 2]",-2.05832348993266,0.625908272413471,-3.28551228150852,-2.48616052389965,-2.0625644832532,-1.62446716667709,-0.847598466242959,803.468960503689,2189.64089426316,1.00496323605687
"delta[Zhao, 2023: LSTM, 3]",-2.0524076637069,0.623831823372453,-3.26042947774154,-2.46790899517521,-2.05936075130518,-1.63505508071319,-0.832002635140757,845.039799921318,2479.27654404702,1.00407402762527
"delta[Zhao, 2023: Hybrid, 16]",-2.07017508619294,0.6213467099935,-3.27909280961811,-2.49742828347246,-2.07174578590155,-1.64345219328745,-0.849466280437016,848.689169355653,2576.58389145196,1.00395384403495
"delta[Zhao, 2023: GRU, 1]",-2.04212712223649,0.628896439425421,-3.27662265277445,-2.46949743887113,-2.04648674111795,-1.61605655145412,-0.778675069155458,827.879318387846,2573.08263812585,1.00440405703973
"delta[Zhao, 2023: LSTM, 4]",-2.05310469261245,0.61309154225881,-3.25437343066594,-2.46995325332582,-2.04908616904564,-1.63353264019801,-0.836853433647539,799.499658125874,2629.09404471357,1.005078475491
"delta[Zhao, 2023: Hybrid, 17]",-2.06889092255742,0.623360894948456,-3.28454398255968,-2.49304228130419,-2.06433209322185,-1.6448037913413,-0.857769805983455,822.906525934396,2762.98302462935,1.00479630261876
